0.391946	0.033850	0.285516	0.091604	0.444385	0.925937	0.921284	0.605927	0.861146	
0.014717	0.686701	0.844568	0.129647	0.059656	0.013072	0.391159	0.865676	0.015057	
0.924289	0.886719	0.662069	0.654911	0.076340	0.092977	0.003252	0.526670	0.789756	
0.654019	0.545893	0.798389	0.726753	0.253315	0.255246	0.138354	0.482949	0.467587	
0.100876	0.504214	0.858395	0.010048	0.821570	0.964318	0.019459	0.929619	0.063080	
0.037962	0.190257	0.276666	0.447314	0.649382	0.151123	0.487155	0.649658	0.534280	
0.356802	0.394116	0.721992	0.724702	0.306141	0.106581	0.910780	0.740914	0.239058	
0.651344	0.368411	0.026181	0.849258	0.041816	0.056121	0.426039	0.479733	0.501694	
0.980527	0.607505	0.912656	0.750416	0.713813	0.971132	0.029212	0.264289	0.018311	
0.080676	0.154636	0.114352	0.756538	0.938249	0.128804	0.592612	0.122524	0.599178	
0.065873	0.256026	0.412451	0.948387	0.353495	0.016996	0.973425	0.762359	0.861975	
0.405130	0.867867	0.036761	0.208479	0.423333	0.984823	0.564353	0.576262	0.468223	
0.464160	0.761121	0.302084	0.417257	0.098524	0.136846	0.698138	0.180448	0.893077	
0.730879	0.302287	0.141218	0.824100	0.442203	0.590112	0.977622	0.502689	0.897659	
0.724808	0.261282	0.455035	0.261958	0.960489	0.016931	0.940439	0.901961	0.097871	
0.521122	0.084702	0.795402	0.868910	0.095782	0.880272	0.006006	0.202012	0.472639	
0.644231	0.933968	0.098426	0.570898	0.507583	0.659436	0.892915	0.735755	0.689250	
0.809339	0.240409	0.763515	0.768728	0.542360	0.481051	0.414380	0.073568	0.526698	
0.507623	0.751598	0.131093	0.009376	0.763973	0.101193	0.965288	0.089244	0.115920	
0.896274	0.745245	0.218530	0.585460	0.240793	0.884460	0.396093	0.056503	0.927216	
0.452420	0.870782	0.230231	0.488962	0.571254	0.852889	0.218364	0.920511	0.038626	
0.408390	0.053819	0.105162	0.529782	0.572954	0.114494	0.042568	0.500902	0.724749	
0.494231	0.346086	0.035075	0.366505	0.915601	0.504929	0.861768	0.923538	0.015347	
0.289962	0.239358	0.716462	0.101573	0.777378	0.244662	0.431663	0.591599	0.514516	
0.768635	0.721587	0.803579	0.740518	0.506180	0.818314	0.059264	0.575870	0.861748	
0.551174	0.828654	0.124058	0.710174	0.001572	0.031797	0.291344	0.671436	0.300237	
0.433837	0.273296	0.124291	0.134329	0.104943	0.416033	0.820584	0.260122	0.148330	
0.013878	0.221272	0.352915	0.761930	0.421203	0.686691	0.526691	0.329879	0.143644	
0.375358	0.744665	0.729884	0.731954	0.173760	0.556697	0.685514	0.870456	0.558393	
0.344739	0.535651	0.962264	0.923171	0.752715	0.686961	0.336166	0.360733	0.707908	
0.662554	0.397451	0.013741	0.407951	0.667512	0.219446	0.088817	0.617571	0.019182	
0.217242	0.206055	0.374485	0.399823	0.293948	0.524278	0.792152	0.397100	0.727059	
0.697282	0.631985	0.123042	0.733361	0.168706	0.028108	0.216490	0.170799	0.170083	
0.528646	0.312893	0.901156	0.443719	0.079153	0.136992	0.535290	0.642834	0.842087	
0.969753	0.340412	0.367711	0.712868	0.045647	0.124773	0.258288	0.965184	0.837492	
0.687851	0.688702	0.808773	0.524610	0.583177	0.683919	0.460254	0.759754	0.276283	
0.316928	0.065967	0.148406	0.472621	0.239584	0.944774	0.330580	0.260945	0.171349	
0.873876	0.863814	0.478475	0.216758	0.772772	0.102704	0.207741	0.230993	0.166173	
0.265020	0.804494	0.108500	0.258255	0.879562	0.215200	0.665078	0.625837	0.792525	
0.345951	0.630425	0.250514	0.035976	0.806997	0.405085	0.438404	0.756344	0.784341	
0.480335	0.715900	0.387701	0.028168	0.417493	0.900804	0.612354	0.834165	0.757822	
0.606587	0.861440	0.405708	0.237630	0.584804	0.105243	0.490458	0.845010	0.704126	
0.104651	0.692993	0.033096	0.426893	0.732294	0.275132	0.335741	0.314019	0.218391	
0.607551	0.579483	0.070587	0.479340	0.160880	0.292917	0.657304	0.996661	0.092966	
0.051626	0.022452	0.933532	0.063295	0.712304	0.556107	0.412148	0.988242	0.460360	
0.699764	0.687137	0.535025	0.576024	0.542324	0.600958	0.371753	0.897791	0.245560	
0.412392	0.570197	0.290063	0.832116	0.267869	0.261940	0.493320	0.065951	0.109539	
0.233001	0.617532	0.703576	0.258866	0.803192	0.128187	0.404914	0.808443	0.161266	
0.443031	0.690954	0.029097	0.542918	0.508058	0.913377	0.438810	0.863972	0.833358	
0.665999	0.872171	0.914567	0.151167	0.092266	0.674812	0.131121	0.895940	0.315506	
0.070578	0.581422	0.213810	0.693284	0.306999	0.804998	0.878733	0.743849	0.577276	
0.867274	0.845470	0.646554	0.097727	0.623799	0.803995	0.930262	0.444886	0.102613	
0.942635	0.850835	0.135853	0.841756	0.683185	0.552864	0.981669	0.348773	0.753355	
0.209897	0.422319	0.854310	0.021409	0.254909	0.532371	0.627505	0.773860	0.627729	
0.790272	0.112535	0.887194	0.773443	0.857243	0.479736	0.774054	0.285605	0.291724	
0.197939	0.297004	0.476542	0.313978	0.404809	0.590476	0.415645	0.867308	0.046935	
0.043811	0.762543	0.434994	0.490307	0.533305	0.958349	0.456499	0.963680	0.385154	
0.463136	0.036460	0.332576	0.868259	0.945686	0.702766	0.240648	0.198498	0.861911	
0.695628	0.169366	0.854752	0.186674	0.061407	0.918223	0.310355	0.190960	0.289511	
0.998560	0.248398	0.848987	0.427422	0.457750	0.710492	0.500323	0.300612	0.340710	
0.009002	0.827981	0.366578	0.876902	0.273700	0.608564	0.764369	0.218197	0.194412	
0.373621	0.654893	0.201899	0.428968	0.437495	0.058197	0.870058	0.666101	0.306156	
0.110096	0.927995	0.939546	0.410016	0.213394	0.699112	0.284144	0.292981	0.633189	
0.547851	0.587271	0.747304	0.068948	0.956784	0.727227	0.081987	0.969032	0.106800	
0.090641	0.440025	0.380172	0.711056	0.937598	0.290783	0.941990	0.174689	0.028523	
0.387987	0.945305	0.714289	0.461379	0.336545	0.825957	0.585883	0.890016	0.703631	
0.919677	0.890181	0.631414	0.357848	0.067659	0.792193	0.625854	0.456972	0.749714	
0.292908	0.622832	0.527660	0.797972	0.697903	0.237892	0.203092	0.578003	0.556564	
0.900761	0.985825	0.438034	0.401726	0.010569	0.477996	0.545855	0.049270	0.475154	
0.729667	0.235276	0.357432	0.961916	0.074642	0.151216	0.173880	0.679416	0.192994	
0.749040	0.083079	0.971513	0.318164	0.707502	0.516010	0.897557	0.916574	0.146312	
0.698158	0.828978	0.747776	0.992856	0.830125	0.778833	0.667334	0.665123	0.248648	
0.138917	0.582616	0.379540	0.175742	0.999364	0.598802	0.756520	0.991894	0.616913	
0.099701	0.089603	0.868316	0.556957	0.561984	0.225576	0.556367	0.816021	0.584443	
