0.391946	0.033850	0.285516	0.091604	0.444385	0.925937	0.921284	0.605927	0.861146	
0.014717	0.686701	0.844568	0.129647	0.059656	0.013072	0.391159	0.865676	0.015057	
0.924289	0.886719	0.662069	0.654911	0.076340	0.092977	0.003252	0.526670	0.789756	
0.654019	0.545893	0.798389	0.726753	0.253315	0.255246	0.138354	0.482949	0.467587	
0.100876	0.504214	0.858395	0.010048	0.821570	0.964318	0.019459	0.929619	0.063080	
0.037962	0.190257	0.276666	0.447314	0.649382	0.151123	0.487155	0.649658	0.534280	
0.356802	0.394116	0.721992	0.724702	0.306141	0.106581	0.910780	0.740914	0.239058	
0.651344	0.368411	0.026181	0.849258	0.041816	0.056121	0.426039	0.479733	0.501694	
0.980527	0.607505	0.912656	0.750416	0.713813	0.971132	0.029212	0.264289	0.018311	
0.080676	0.154636	0.114352	0.756538	0.938249	0.128804	0.592612	0.122524	0.599178	
0.065873	0.256026	0.412451	0.948387	0.353495	0.016996	0.973425	0.762359	0.861975	
0.405130	0.867867	0.036761	0.208479	0.423333	0.984823	0.564353	0.576262	0.468223	
0.464160	0.761121	0.302084	0.417257	0.098524	0.136846	0.698138	0.180448	0.893077	
0.730879	0.302287	0.141218	0.824100	0.442203	0.590112	0.977622	0.502689	0.897659	
0.724808	0.261282	0.455035	0.261958	0.960489	0.016931	0.940439	0.901961	0.097871	
0.521122	0.084702	0.795402	0.868910	0.095782	0.880272	0.006006	0.202012	0.472639	
0.644231	0.933968	0.098426	0.570898	0.507583	0.659436	0.892915	0.735755	0.689250	
0.809339	0.240409	0.763515	0.768728	0.542360	0.481051	0.414380	0.073568	0.526698	
0.507623	0.751598	0.131093	0.009376	0.763973	0.101193	0.965288	0.089244	0.115920	
0.896274	0.745245	0.218530	0.585460	0.240793	0.884460	0.396093	0.056503	0.927216	
0.452420	0.870782	0.230231	0.488962	0.571254	0.852889	0.218364	0.920511	0.038626	
0.408390	0.053819	0.105162	0.529782	0.572954	0.114494	0.042568	0.500902	0.724749	
0.494231	0.346086	0.035075	0.366505	0.915601	0.504929	0.861768	0.923538	0.015347	
0.289962	0.239358	0.716462	0.101573	0.777378	0.244662	0.431663	0.591599	0.514516	
0.768635	0.721587	0.803579	0.740518	0.506180	0.818314	0.059264	0.575870	0.861748	
0.551174	0.828654	0.124058	0.710174	0.001572	0.031797	0.291344	0.671436	0.300237	
0.433837	0.273296	0.124291	0.134329	0.104943	0.416033	0.820584	0.260122	0.148330	
0.013878	0.221272	0.352915	0.761930	0.421203	0.686691	0.526691	0.329879	0.143644	
0.375358	0.744665	0.729884	0.731954	0.173760	0.556697	0.685514	0.870456	0.558393	
0.344739	0.535651	0.962264	0.923171	0.752715	0.686961	0.336166	0.360733	0.707908	
0.662554	0.397451	0.013741	0.407951	0.667512	0.219446	0.088817	0.617571	0.019182	
0.217242	0.206055	0.374485	0.399823	0.293948	0.524278	0.792152	0.397100	0.727059	
0.697282	0.631985	0.123042	0.733361	0.168706	0.028108	0.216490	0.170799	0.170083	
0.528646	0.312893	0.901156	0.443719	0.079153	0.136992	0.535290	0.642834	0.842087	
0.969753	0.340412	0.367711	0.712868	0.045647	0.124773	0.258288	0.965184	0.837492	
0.687851	0.688702	0.808773	0.524610	0.583177	0.683919	0.460254	0.759754	0.276283	
0.316928	0.065967	0.148406	0.472621	0.239584	0.944774	0.330580	0.260945	0.171349	
0.873876	0.863814	0.478475	0.216758	0.772772	0.102704	0.207741	0.230993	0.166173	
0.265020	0.804494	0.108500	0.258255	0.879562	0.215200	0.665078	0.625837	0.792525	
0.345951	0.630425	0.250514	0.035976	0.806997	0.405085	0.438404	0.756344	0.784341	
0.480335	0.715900	0.387701	0.028168	0.417493	0.900804	0.612354	0.834165	0.757822	
0.606587	0.861440	0.405708	0.237630	0.584804	0.105243	0.490458	0.845010	0.704126	
0.104651	0.692993	0.033096	0.426893	0.732294	0.275132	0.335741	0.314019	0.218391	
0.607551	0.579483	0.070587	0.479340	0.160880	0.292917	0.657304	0.996661	0.092966	
0.051626	0.022452	0.933532	0.063295	0.712304	0.556107	0.412148	0.988242	0.460360	
0.699764	0.687137	0.535025	0.576024	0.542324	0.600958	0.371753	0.897791	0.245560	
0.412392	0.570197	0.290063	0.832116	0.267869	0.261940	0.493320	0.065951	0.109539	
0.233001	0.617532	0.703576	0.258866	0.803192	0.128187	0.404914	0.808443	0.161266	
0.443031	0.690954	0.029097	0.542918	0.508058	0.913377	0.438810	0.863972	0.833358	
0.665999	0.872171	0.914567	0.151167	0.092266	0.674812	0.131121	0.895940	0.315506	
0.070578	0.581422	0.213810	0.693284	0.306999	0.804998	0.878733	0.743849	0.577276	
0.867274	0.845470	0.646554	0.097727	0.623799	0.803995	0.930262	0.444886	0.102613	
0.942635	0.850835	0.135853	0.841756	0.683185	0.552864	0.981669	0.348773	0.753355	
0.209897	0.422319	0.854310	0.021409	0.254909	0.532371	0.627505	0.773860	0.627729	
0.790272	0.112535	0.887194	0.773443	0.857243	0.479736	0.774054	0.285605	0.291724	
0.197939	0.297004	0.476542	0.313978	0.404809	0.590476	0.415645	0.867308	0.046935	
0.043811	0.762543	0.434994	0.490307	0.533305	0.958349	0.456499	0.963680	0.385154	
0.463136	0.036460	0.332576	0.868259	0.945686	0.702766	0.240648	0.198498	0.861911	
0.695628	0.169366	0.854752	0.186674	0.061407	0.918223	0.310355	0.190960	0.289511	
0.998560	0.248398	0.848987	0.427422	0.457750	0.710492	0.500323	0.300612	0.340710	
0.009002	0.827981	0.366578	0.876902	0.273700	0.608564	0.764369	0.218197	0.194412	
0.373621	0.654893	0.201899	0.428968	0.437495	0.058197	0.870058	0.666101	0.306156	
0.110096	0.927995	0.939546	0.410016	0.213394	0.699112	0.284144	0.292981	0.633189	
0.547851	0.587271	0.747304	0.068948	0.956784	0.727227	0.081987	0.969032	0.106800	
0.090641	0.440025	0.380172	0.711056	0.937598	0.290783	0.941990	0.174689	0.028523	
0.387987	0.945305	0.714289	0.461379	0.336545	0.825957	0.585883	0.890016	0.703631	
0.919677	0.890181	0.631414	0.357848	0.067659	0.792193	0.625854	0.456972	0.749714	
0.292908	0.622832	0.527660	0.797972	0.697903	0.237892	0.203092	0.578003	0.556564	
0.900761	0.985825	0.438034	0.401726	0.010569	0.477996	0.545855	0.049270	0.475154	
0.729667	0.235276	0.357432	0.961916	0.074642	0.151216	0.173880	0.679416	0.192994	
0.749040	0.083079	0.971513	0.318164	0.707502	0.516010	0.897557	0.916574	0.146312	
0.698158	0.828978	0.747776	0.992856	0.830125	0.778833	0.667334	0.665123	0.248648	
0.138917	0.582616	0.379540	0.175742	0.999364	0.598802	0.756520	0.991894	0.616913	
0.099701	0.089603	0.868316	0.556957	0.561984	0.225576	0.556367	0.816021	0.584443	
0.735675	0.293196	0.918379	0.473664	0.157721	0.165792	0.734353	0.827632	0.974665	
0.046047	0.077588	0.728267	0.538749	0.922804	0.071733	0.237515	0.927368	0.309434	
0.728931	0.999725	0.255177	0.484168	0.127023	0.511578	0.998390	0.852830	0.311062	
0.421436	0.596208	0.327819	0.457622	0.469884	0.868525	0.552036	0.635386	0.055217	
0.469349	0.211341	0.458750	0.090265	0.725661	0.864116	0.177029	0.764288	0.288849	
0.352192	0.962524	0.005410	0.250467	0.265178	0.876898	0.090646	0.899379	0.321905	
0.805478	0.722877	0.479585	0.260901	0.480124	0.503812	0.957014	0.639628	0.068029	
0.611262	0.431724	0.213500	0.019186	0.435767	0.905344	0.574822	0.350561	0.259245	
0.301015	0.893831	0.039297	0.846019	0.056637	0.724551	0.018151	0.158967	0.097170	
0.363671	0.559112	0.671062	0.316299	0.517762	0.819621	0.791155	0.843438	0.520703	
0.561588	0.404120	0.773436	0.917080	0.666449	0.096645	0.831045	0.397558	0.017849	
0.223899	0.721142	0.238074	0.643250	0.007432	0.972757	0.096282	0.061129	0.545193	
0.667218	0.186609	0.513874	0.180096	0.998382	0.060906	0.948419	0.599510	0.549341	
0.926818	0.085836	0.325443	0.091500	0.243319	0.874161	0.670519	0.678279	0.235385	
0.800649	0.560397	0.579377	0.601434	0.533374	0.906955	0.898543	0.572246	0.828797	
0.021698	0.456984	0.283699	0.570828	0.214712	0.077982	0.203492	0.765427	0.575654	
0.851232	0.800253	0.698410	0.590226	0.316103	0.349143	0.746505	0.834178	0.012970	
0.458611	0.314558	0.398833	0.195499	0.696660	0.435045	0.844583	0.062006	0.350515	
0.917694	0.524647	0.991565	0.520446	0.863172	0.759068	0.504339	0.216648	0.469778	
0.022614	0.002780	0.078282	0.558127	0.509557	0.490997	0.587194	0.136681	0.888720	
0.067121	0.917522	0.729000	0.014542	0.894317	0.698749	0.508778	0.830970	0.889769	
0.217069	0.545829	0.726788	0.540194	0.821913	0.488208	0.471584	0.023083	0.315544	
0.703843	0.394255	0.353783	0.798884	0.518482	0.239946	0.211884	0.131736	0.533013	
0.751298	0.751321	0.786716	0.727639	0.326240	0.345400	0.270338	0.886705	0.483204	
0.342190	0.429391	0.857912	0.457250	0.441828	0.224122	0.923117	0.214331	0.893024	
0.940692	0.562849	0.928692	0.932247	0.233135	0.679310	0.458608	0.549636	0.869865	
0.767137	0.282543	0.007720	0.042164	0.030016	0.440868	0.512701	0.643365	0.304827	
0.253162	0.946721	0.009612	0.222067	0.448470	0.719603	0.328522	0.978476	0.122629	
0.149610	0.764120	0.680142	0.904895	0.597538	0.448744	0.514675	0.423550	0.072678	
0.879651	0.190676	0.670467	0.621910	0.094917	0.630738	0.006709	0.376392	0.845452	
0.888160	0.170086	0.239261	0.023950	0.572789	0.851269	0.380732	0.944195	0.691683	
0.823838	0.695405	0.912952	0.037287	0.636848	0.355152	0.519772	0.969465	0.913557	
0.447147	0.446322	0.345999	0.019633	0.261455	0.515637	0.245247	0.456917	0.129918	
0.453058	0.108709	0.758816	0.314982	0.095258	0.702795	0.880336	0.503814	0.882905	
0.378459	0.324947	0.132817	0.618121	0.093412	0.282963	0.407030	0.012467	0.480860	
0.388466	0.297290	0.237954	0.406228	0.866229	0.508332	0.906234	0.282047	0.634451	
0.878872	0.914181	0.322161	0.666958	0.569162	0.822480	0.649076	0.678790	0.834634	
0.683346	0.039861	0.076707	0.001187	0.950310	0.252089	0.471283	0.226753	0.624113	
0.535527	0.756020	0.736531	0.591635	0.659339	0.462820	0.890126	0.067633	0.698431	
0.459502	0.815614	0.660686	0.884149	0.986607	0.518981	0.254493	0.070055	0.976077	
0.641506	0.163681	0.157157	0.757526	0.139414	0.820092	0.107183	0.858541	0.549849	
0.142562	0.717704	0.129071	0.588139	0.202245	0.987886	0.867485	0.199887	0.419269	
0.844964	0.763875	0.927290	0.307945	0.984243	0.086896	0.304818	0.360790	0.182456	
0.671749	0.690921	0.550655	0.336751	0.482220	0.388634	0.800260	0.648797	0.148191	
0.480955	0.675137	0.382797	0.266389	0.581803	0.195711	0.873085	0.006721	0.708614	
0.623765	0.415148	0.815312	0.949603	0.085554	0.145061	0.639990	0.211966	0.066425	
0.376344	0.031521	0.484609	0.908717	0.328198	0.867443	0.071019	0.115513	0.030990	
0.993182	0.688779	0.297365	0.048124	0.231439	0.188889	0.178197	0.700310	0.445372	
0.620769	0.021445	0.739290	0.389080	0.110855	0.860067	0.992008	0.191521	0.390581	
0.866816	0.809570	0.513588	0.112716	0.327402	0.213301	0.725136	0.346313	0.862519	
0.265462	0.166936	0.805679	0.559730	0.316179	0.505394	0.616738	0.437797	0.629843	
0.934541	0.377046	0.480033	0.291284	0.124943	0.248642	0.285735	0.879704	0.223155	
0.114347	0.036828	0.900472	0.244192	0.909281	0.937958	0.433103	0.014727	0.045077	
0.930538	0.517967	0.573622	0.012021	0.313598	0.922511	0.041837	0.365050	0.826002	
0.636185	0.374121	0.167178	0.795772	0.606054	0.804405	0.825447	0.573578	0.284662	
0.915067	0.060241	0.710131	0.788616	0.082739	0.401953	0.173289	0.209160	0.080863	
0.216152	0.432551	0.551529	0.118587	0.378936	0.959541	0.162922	0.848858	0.620969	
0.736834	0.422625	0.433698	0.447476	0.758419	0.073152	0.675066	0.841202	0.408338	
0.357614	0.334515	0.538076	0.575211	0.163215	0.918796	0.106324	0.595726	0.549330	
0.511954	0.887244	0.706708	0.334639	0.313337	0.801359	0.850575	0.133096	0.786856	
0.271694	0.041011	0.242937	0.147004	0.954203	0.313368	0.814484	0.974507	0.434727	
0.706990	0.537349	0.257373	0.596220	0.044447	0.810013	0.045772	0.476424	0.166200	
0.677027	0.161255	0.324899	0.069762	0.261815	0.247689	0.382626	0.301954	0.584789	
0.643897	0.003776	0.313825	0.464080	0.613021	0.927207	0.053466	0.154475	0.913185	
0.297527	0.226048	0.822072	0.336080	0.898007	0.667324	0.289052	0.988052	0.659081	
0.571688	0.453795	0.821241	0.968828	0.694289	0.714007	0.335035	0.460809	0.554900	
0.739870	0.820949	0.568241	0.446268	0.284197	0.892918	0.193273	0.168965	0.928969	
0.971575	0.780508	0.746505	0.882217	0.532594	0.042727	0.427520	0.114120	0.208363	
0.654755	0.455459	0.292458	0.687791	0.702502	0.920668	0.509505	0.994804	0.295583	
0.435455	0.627437	0.361991	0.973598	0.961148	0.977835	0.037115	0.761651	0.329174	
0.981592	0.967897	0.566275	0.438247	0.185172	0.171118	0.108312	0.770143	0.992625	
0.487987	0.527081	0.380984	0.593073	0.406646	0.876210	0.417860	0.901626	0.258189	
0.884765	0.147061	0.737169	0.693719	0.949832	0.515805	0.520547	0.271444	0.433662	
0.100438	0.886825	0.835098	0.988304	0.507551	0.239296	0.273883	0.054607	0.617876	
0.232269	0.111372	0.565301	0.614287	0.834536	0.083593	0.611145	0.273603	0.203597	
0.607668	0.745774	0.176563	0.378453	0.500391	0.252709	0.091298	0.390301	0.935090	
0.074250	0.993645	0.988120	0.894795	0.906675	0.823868	0.800500	0.025411	0.852777	
0.855856	0.504720	0.065312	0.847622	0.324039	0.875781	0.944100	0.146190	0.958380	
0.446779	0.235425	0.494829	0.202570	0.760606	0.214648	0.168148	0.909480	0.742681	
0.125124	0.007988	0.135931	0.814445	0.976235	0.573493	0.601694	0.815135	0.876542	
0.826305	0.381593	0.250362	0.407144	0.710808	0.301509	0.563884	0.239252	0.027603	
0.286590	0.085483	0.237931	0.073579	0.931197	0.672837	0.828006	0.271743	0.833826	
0.296835	0.851203	0.029245	0.665862	0.453934	0.454147	0.136624	0.560636	0.190250	
0.418964	0.402445	0.649457	0.132437	0.501697	0.855203	0.505375	0.510586	0.763841	
0.642102	0.845430	0.076970	0.070053	0.818454	0.190383	0.748236	0.147094	0.111574	
0.780798	0.982528	0.137488	0.721836	0.033444	0.429929	0.984188	0.506897	0.216907	
0.425786	0.313102	0.901832	0.994886	0.921071	0.567770	0.530230	0.585761	0.529434	
0.839625	0.234278	0.713790	0.412383	0.238288	0.723922	0.367732	0.695904	0.385403	
0.947667	0.864276	0.315359	0.084053	0.805205	0.454633	0.500723	0.821188	0.842303	
0.971657	0.249074	0.175432	0.932329	0.941544	0.871859	0.615774	0.700133	0.468271	
0.165106	0.541913	0.080017	0.721437	0.623834	0.704269	0.120252	0.340092	0.927890	
0.586205	0.105459	0.718574	0.263978	0.683786	0.621574	0.317775	0.844533	0.396053	
0.145615	0.589811	0.743095	0.973529	0.616789	0.199555	0.221152	0.462383	0.702425	
0.247353	0.483958	0.139755	0.780739	0.558478	0.012059	0.641422	0.144603	0.612164	
0.588409	0.930802	0.411496	0.782728	0.023596	0.808846	0.382989	0.594168	0.597488	
0.693359	0.613878	0.125346	0.936225	0.545568	0.161032	0.413521	0.558899	0.748381	
0.522858	0.198426	0.616436	0.367663	0.742770	0.026655	0.442231	0.993518	0.328234	
0.136929	0.804343	0.466995	0.777774	0.601470	0.134785	0.468667	0.562146	0.478518	
0.283298	0.664502	0.775801	0.697942	0.349420	0.872217	0.967464	0.658377	0.064659	
0.294662	0.933524	0.053605	0.780780	0.047812	0.277756	0.901764	0.953805	0.037525	
0.021475	0.647751	0.757365	0.274893	0.408517	0.212073	0.102803	0.293812	0.661451	
0.023885	0.454277	0.791036	0.884505	0.098481	0.800586	0.558916	0.602915	0.686858	
0.455152	0.350081	0.809495	0.664800	0.803306	0.393248	0.541534	0.759297	0.081620	
0.777251	0.322448	0.689926	0.965501	0.009216	0.613782	0.981322	0.444805	0.420949	
0.278045	0.370331	0.796980	0.199249	0.948616	0.568254	0.615737	0.120670	0.839719	
0.466326	0.840860	0.314596	0.560578	0.402890	0.660201	0.811383	0.779788	0.696366	
0.444913	0.271258	0.428199	0.532109	0.538406	0.167043	0.543942	0.357446	0.581409	
0.107250	0.817450	0.961980	0.031017	0.749290	0.556345	0.314705	0.859900	0.444503	
0.782021	0.301207	0.920450	0.972183	0.816743	0.699598	0.772882	0.319043	0.300543	
0.889655	0.629990	0.819758	0.572467	0.883580	0.516053	0.234721	0.695443	0.666879	
0.403137	0.660429	0.735886	0.553013	0.432875	0.968585	0.818926	0.184982	0.891771	
0.690745	0.761813	0.001037	0.247398	0.610117	0.988672	0.850780	0.714053	0.510719	
0.899577	0.073470	0.769854	0.551878	0.809125	0.694201	0.141654	0.083943	0.090904	
0.558289	0.686223	0.665741	0.823860	0.702975	0.580760	0.867913	0.297452	0.192091	
0.376048	0.696702	0.410292	0.038092	0.922462	0.213476	0.710788	0.871927	0.441972	
0.985415	0.450103	0.250195	0.155484	0.227029	0.122795	0.107208	0.780031	0.990881	
0.087044	0.953954	0.857873	0.165088	0.715937	0.223925	0.571455	0.726387	0.318375	
0.285648	0.314139	0.088051	0.670504	0.342211	0.534760	0.144602	0.256998	0.868607	
0.040459	0.938484	0.279918	0.688305	0.141164	0.711848	0.648426	0.941802	0.442964	
0.428958	0.715349	0.373279	0.266862	0.896931	0.630043	0.768814	0.182736	0.125463	
0.187369	0.373411	0.932470	0.066488	0.779681	0.437554	0.576047	0.894637	0.015041	
0.080906	0.362936	0.326693	0.216370	0.685536	0.019485	0.446525	0.031797	0.458663	
0.590483	0.180235	0.888162	0.441167	0.997017	0.049333	0.832654	0.529120	0.218667	
0.477857	0.210294	0.358419	0.699641	0.618578	0.598752	0.654717	0.767362	0.035332	
0.901469	0.740419	0.668201	0.290296	0.622922	0.826312	0.226527	0.459600	0.206907	
0.896932	0.156030	0.276432	0.203887	0.965937	0.060847	0.181920	0.693856	0.161323	
0.100507	0.270268	0.276954	0.071565	0.927838	0.431193	0.458580	0.504550	0.691221	
0.920709	0.005448	0.884072	0.798805	0.897271	0.893424	0.926872	0.527324	0.926490	
0.569878	0.640417	0.004990	0.131870	0.128356	0.582388	0.267796	0.114843	0.560723	
0.392056	0.970563	0.313832	0.883471	0.897175	0.495722	0.463862	0.705974	0.313925	
0.039581	0.865837	0.747261	0.778708	0.241302	0.403825	0.145973	0.406837	0.855806	
0.551239	0.830018	0.382423	0.238230	0.889923	0.105798	0.004975	0.212282	0.102582	
0.332564	0.800681	0.524171	0.677334	0.609395	0.540134	0.151839	0.137450	0.817563	
0.470063	0.438475	0.949312	0.829849	0.085723	0.370179	0.102623	0.874018	0.054836	
0.418896	0.949931	0.776622	0.306032	0.649972	0.254165	0.425071	0.057608	0.253955	
0.555353	0.283301	0.570069	0.137400	0.228877	0.145116	0.432578	0.608733	0.780959	
0.678318	0.154326	0.761824	0.591675	0.324243	0.032478	0.709247	0.066431	0.096333	
0.655093	0.994792	0.853789	0.046384	0.807202	0.044221	0.806807	0.119378	0.958514	
0.446323	0.848305	0.732101	0.290281	0.822907	0.004814	0.324588	0.375333	0.504440	
0.022378	0.937756	0.058794	0.713791	0.108199	0.359277	0.837343	0.338180	0.159609	
0.799907	0.532939	0.081359	0.065569	0.364295	0.373828	0.104792	0.281363	0.667051	
0.693436	0.536756	0.385160	0.923095	0.438825	0.128626	0.992466	0.270454	0.038069	
0.123052	0.513243	0.226576	0.043830	0.152198	0.334524	0.251585	0.373111	0.866951	
0.162313	0.812752	0.065616	0.499185	0.289241	0.985765	0.841021	0.746165	0.313945	
0.065488	0.545084	0.134617	0.434446	0.419960	0.922727	0.345322	0.497176	0.637973	
0.270677	0.159268	0.897154	0.077215	0.020980	0.603134	0.600509	0.104308	0.448589	
0.233293	0.670813	0.471040	0.630651	0.089718	0.914095	0.436534	0.802117	0.788372	
0.568036	0.920135	0.032543	0.195296	0.318377	0.354609	0.013745	0.658170	0.565405	
0.157172	0.909173	0.460201	0.536488	0.203302	0.026113	0.933655	0.063606	0.184896	
0.274168	0.030921	0.149858	0.772654	0.351791	0.432829	0.633945	0.548656	0.631301	
0.888123	0.640043	0.397611	0.206844	0.163689	0.151434	0.566530	0.334911	0.059915	
0.064433	0.747632	0.979441	0.554739	0.824972	0.086522	0.710287	0.507279	0.099540	
0.948500	0.272308	0.029142	0.526751	0.024911	0.610852	0.748482	0.092750	0.066284	
0.516621	0.706583	0.995873	0.280614	0.738303	0.575391	0.451930	0.527343	0.944956	
0.631203	0.945253	0.617519	0.232616	0.407015	0.171970	0.748427	0.532223	0.944457	
0.836250	0.760052	0.750661	0.924229	0.548363	0.107418	0.366036	0.848500	0.102062	
